2011-03-02 00:10:46,2011-03-02 00:10:46,132.204.2.131,206.167.76.239,/revue/ps/2000/v19/n1/040209ar.pdf,erudit,NA,Canada,"45.8167, -73.4333",America/Toronto,IE,Windows XP,p,ps,v19,n1,2000,040209,11,False,False
2011-03-02 00:10:41,2011-03-02 16:10:41,132.204.2.131,121.44.198.99,/revue/ae/1981/v57/n4/601007ar.pdf,google,OC,Australia,"-33.8666, 151.2082",Australia/Sydney,IE,Windows 7,p,ae,v57,n4,1981,601007,30,False,False
2011-03-02 00:10:57,2011-03-02 00:10:57,132.204.2.131,206.167.76.239,/revue/nps/2008/v20/n2/018448ar.html,erudit,NA,Canada,"45.8167, -73.4333",America/Toronto,IE,Windows XP,p,nps,v20,n2,2008,018448,3,False,False
2011-03-02 00:11:28,,132.204.2.131,189.110.208.203,/revue/META/1997/v42/n3/004082ar.pdf,google,SA,Brazil,"-23.5477, -46.6358",,Firefox,Windows Vista,p,meta,v42,n3,1997,004082,14,False,False
2011-03-02 00:11:39,2011-03-02 06:11:39,132.204.2.131,88.185.158.21,/revue/ms/2004/v20/n3/007849ar.html,google images,EU,France,"43.7854, 7.2446",Europe/Paris,Chrome,Windows Vista,p,ms,v20,n3,2004,007849,7,False,False
2011-03-02 00:11:43,2011-03-02 06:11:43,132.204.2.131,88.185.158.21,/revue/ms/2004/v20/n3/007849ar.html,google images,EU,France,"43.7854, 7.2446",Europe/Paris,Chrome,Windows Vista,p,ms,v20,n3,2004,007849,7,False,False
2011-03-02 00:11:48,2011-03-02 00:11:48,132.204.2.131,173.177.54.215,/revue/CRIMINO/2002/v35/n1/027511ar.pdf,,NA,Canada,"45.6488, -73.8466",America/Toronto,Firefox,Windows XP,p,crimino,v35,n1,2002,027511,9,False,False
2011-03-02 00:11:51,2011-03-02 06:11:51,132.204.2.131,90.24.116.159,/revue/ms/2006/v22/n3/012777ar.html,scholar,EU,France,"47.3522, 0.6691",Europe/Paris,Firefox,SUSE,p,ms,v22,n3,2006,012777,5,False,False
2011-03-02 00:11:58,2011-03-02 00:11:58,132.204.2.131,184.161.56.74,/revue/ri/2002/v57/n1/006711ar.pdf,bing,NA,Canada,"45.5452, -73.6266",America/Toronto,IE,Windows XP,p,ri,v57,n1,2002,006711,9,False,False
2011-03-02 00:11:38,2011-03-02 00:11:38,132.204.2.131,63.250.108.164,/revue/cqd/1980/v9/n2/600821ar.pdf,google,NA,Canada,"43.6667, -79.4167",America/Toronto,Chrome,Windows 7,p,cqd,v9,n2,1980,600821,31,False,False
2011-03-02 00:12:19,2011-03-02 06:12:19,132.204.2.131,193.253.99.159,/revue/smq/2006/v31/n2/014801ar.pdf,google,EU,France,"48.86, 2.35",Europe/Paris,Firefox,Windows XP,p,smq,v31,n2,2006,014801,5,False,False
2011-03-02 00:12:24,2011-03-02 00:12:24,132.204.2.131,24.122.112.246,/revue/etudfr/1984/v20/n2/036830ar.pdf,google,NA,Canada,"45.6655, -72.1337",America/Toronto,Firefox,Windows 7,p,etudfr,v20,n2,1984,036830,27,False,False
2011-03-02 00:12:27,2011-03-02 13:12:27,132.204.2.131,202.156.11.12,/revue/ethno/2003/v25/n2/008064ar.pdf,,AS,Singapore,"1.2931, 103.8558",Asia/Singapore,Firefox,Mac OS X,p,ethno,v25,n2,2003,008064,8,False,False
2011-03-02 00:12:37,2011-03-02 00:12:37,132.204.2.131,74.58.162.183,/revue/ri/2008/v63/n4/019540ar.html,erudit,NA,Canada,"46.0606, -71.9477",America/Toronto,Firefox,Windows XP,p,ri,v63,n4,2008,019540,3,False,False
2011-03-02 00:12:42,2011-03-02 00:12:42,132.204.2.131,74.58.162.183,/revue/ri/2008/v63/n4/019540ar.pdf,erudit,NA,Canada,"46.0606, -71.9477",America/Toronto,Firefox,Windows XP,p,ri,v63,n4,2008,019540,3,False,False
2011-03-02 00:12:59,2011-03-02 00:12:59,132.204.2.131,174.91.239.47,/revue/haf/1991/v44/n4/304939ar.pdf,google,NA,Canada,"45.5483, -73.8578",America/Toronto,Firefox,Windows XP,p,haf,v44,n4,1991,304939,20,False,False
2011-03-02 00:13:07,2011-03-02 00:13:07,132.204.2.131,67.68.65.226,/revue/haf/1961/v15/n1/302092ar.pdf,google,NA,Canada,"46.9233, -70.8968",America/Toronto,Firefox,Windows 7,p,haf,v15,n1,1961,302092,50,False,False
2011-03-02 00:13:28,2011-03-02 00:13:28,132.204.2.131,174.91.239.47,/revue/rs/2005/v46/n3/012483ar.pdf,google,NA,Canada,"45.5483, -73.8578",America/Toronto,Firefox,Windows XP,p,rs,v46,n3,2005,012483,6,False,False
2011-03-02 00:13:39,,132.204.2.131,209.133.125.85,/revue/jcha/2004/v15/n1/012074ar.pdf,,NA,United States of America,"38.0, -97.0",,Other,Other,,jcha,v15,n1,2004,012074,7,False,False
